t_{1}	func 0.0008 0.008
101.67500000000001	-0.0775850254546821 0.0008 0.008
101.70833333333334	-0.0573628384181368 0.0008 0.008
101.74166666666667	-0.03614719084799454 0.0008 0.008
101.775	-0.01542581953631645 0.0008 0.008
101.80833333333332	0.004096047171619637 0.0008 0.008
101.84166666666668	0.023817668804332753 0.0008 0.008
101.87500000000001	0.0439153520601837 0.0008 0.008
101.90833333333335	0.06213966905902049 0.0008 0.008
101.94166666666668	0.07896620415389247 0.0008 0.008
101.975	0.0948091870151372 0.0008 0.008
102.01	0.10771731601857538 0.0008 0.008
102.04333333333332	0.11725744250683848 0.0008 0.008
102.07666666666668	0.12578397702545524 0.0008 0.008
102.11000000000001	0.13172817313150473 0.0008 0.008
102.14333333333335	0.13324839902227362 0.0008 0.008
102.17666666666668	0.13337214290927457 0.0008 0.008
102.21	0.13162634637907597 0.0008 0.008
102.24333333333334	0.12604408051072846 0.0008 0.008
102.27666666666667	0.11680290411807435 0.0008 0.008
102.31000000000002	0.10652397273852342 0.0008 0.008
102.34333333333335	0.09343456086112983 0.0008 0.008
102.37666666666667	0.07826386991855765 0.0008 0.008
102.41000000000001	0.06238828788068077 0.0008 0.008
102.44333333333334	0.04353522566446869 0.0008 0.008
102.47666666666667	0.02379834733594085 0.0008 0.008
102.51	0.004027214037244446 0.0008 0.008
102.54333333333332	-0.01799963659726792 0.0008 0.008
102.57666666666668	-0.03788248185536636 0.0008 0.008
102.61000000000001	-0.05866048655337661 0.0008 0.008
102.64333333333335	-0.07953182476047656 0.0008 0.008
102.67666666666668	-0.09933215459766066 0.0008 0.008
102.71	-0.11513188693077851 0.0008 0.008
102.74333333333334	-0.1299205659633475 0.0008 0.008
102.77666666666667	-0.145295859947779 0.0008 0.008
102.81000000000002	-0.15632438970669885 0.0008 0.008
102.84333333333335	-0.1669504961444899 0.0008 0.008
102.87666666666667	-0.17284893125955128 0.0008 0.008
102.91000000000001	-0.17693229481285264 0.0008 0.008
102.94333333333334	-0.17903224450768418 0.0008 0.008
102.97666666666667	-0.1781751674058002 0.0008 0.008
103.01	-0.17469266442599704 0.0008 0.008
103.04333333333332	-0.1679986461209931 0.0008 0.008
103.07666666666668	-0.15956170414988394 0.0008 0.008
103.11000000000001	-0.1486556776218713 0.0008 0.008
103.14333333333335	-0.13509308535011333 0.0008 0.008
103.17666666666668	-0.12013740411256842 0.0008 0.008
103.21	-0.10333271307134292 0.0008 0.008
103.24333333333334	-0.08489206109162686 0.0008 0.008
103.27666666666667	-0.06449547000322273 0.0008 0.008
103.31000000000002	-0.045071474350287695 0.0008 0.008
103.34333333333335	-0.0242439993680731 0.0008 0.008
103.37666666666667	-0.004878303483609938 0.0008 0.008
103.41000000000001	0.016430799377060663 0.0008 0.008
103.44333333333334	0.03636169738659122 0.0008 0.008
103.47666666666667	0.05447179957243845 0.0008 0.008
103.51	0.07169632244990184 0.0008 0.008
103.54333333333332	0.08736037105449926 0.0008 0.008
103.57666666666668	0.10081567892341703 0.0008 0.008
103.61000000000001	0.1133194319103891 0.0008 0.008
103.64333333333335	0.1220931444442368 0.0008 0.008
103.67666666666668	0.1280451611519214 0.0008 0.008
103.71	0.13149293144993002 0.0008 0.008
103.74333333333334	0.13309418978011522 0.0008 0.008
103.77666666666667	0.13181785914885003 0.0008 0.008
103.81000000000002	0.12786042934941227 0.0008 0.008
103.84333333333335	0.1204477933222704 0.0008 0.008
103.87666666666667	0.11145487518163015 0.0008 0.008
103.91000000000001	0.09908469680020254 0.0008 0.008
103.94333333333334	0.0846397830770503 0.0008 0.008
103.97666666666667	0.06920450848376145 0.0008 0.008
104.01	0.05171696096103301 0.0008 0.008
104.04333333333332	0.033303542540608626 0.0008 0.008
104.07666666666668	0.012999504533217328 0.0008 0.008
104.11000000000001	-0.00856179213500571 0.0008 0.008
104.14333333333335	-0.028343728148394434 0.0008 0.008
104.17666666666668	-0.048957981680732336 0.0008 0.008
104.21	-0.0690387302507295 0.0008 0.008
104.24333333333334	-0.08816977383191288 0.0008 0.008
104.27666666666667	-0.10686006120378083 0.0008 0.008
104.31000000000002	-0.12336708271272828 0.0008 0.008
104.34333333333335	-0.13729170922944808 0.0008 0.008
104.37666666666667	-0.15020747937897522 0.0008 0.008
104.41000000000001	-0.16173157194224785 0.0008 0.008
104.44333333333334	-0.16923892510166338 0.0008 0.008
104.47666666666667	-0.17377870773799564 0.0008 0.008
104.51	-0.17690029376305272 0.0008 0.008
104.54333333333332	-0.1773662359664345 0.0008 0.008
104.57666666666668	-0.175882318789404 0.0008 0.008
104.61000000000001	-0.17005091310793094 0.0008 0.008
104.64333333333335	-0.16277697686254627 0.0008 0.008
104.67666666666668	-0.1528741447695234 0.0008 0.008
104.71	-0.1405802200045241 0.0008 0.008
104.74333333333334	-0.126331176943618 0.0008 0.008
104.77666666666667	-0.11010123179764471 0.0008 0.008
104.81000000000002	-0.09250136126809533 0.0008 0.008
104.84333333333335	-0.07366889462220691 0.0008 0.008
104.87666666666667	-0.053260230796472505 0.0008 0.008
104.91000000000001	-0.03375669399804715 0.0008 0.008
104.94333333333334	-0.012131708618760815 0.0008 0.008
104.97666666666667	0.00796729138719292 0.0008 0.008
105.01	0.027090979845229478 0.0008 0.008
105.04333333333332	0.045698043228818645 0.0008 0.008
105.07666666666668	0.06423765141517489 0.0008 0.008
105.11000000000001	0.08061608327139662 0.0008 0.008
105.14333333333335	0.09521576917295745 0.0008 0.008
105.17666666666668	0.10757724128004649 0.0008 0.008
105.21	0.11679457236378159 0.0008 0.008
105.24333333333334	0.12474523203571182 0.0008 0.008
105.27666666666667	0.12998589096802726 0.0008 0.008
105.31000000000002	0.1320267495267482 0.0008 0.008
105.34333333333335	0.1317187609779491 0.0008 0.008
105.37666666666667	0.12837133285978236 0.0008 0.008
105.41000000000001	0.1227103965892811 0.0008 0.008
105.44333333333334	0.11389008687917271 0.0008 0.008
105.47666666666667	0.10274028763704257 0.0008 0.008
105.51	0.08946922600069837 0.0008 0.008
105.54333333333332	0.07504686980154722 0.0008 0.008
105.57666666666668	0.05699512973157959 0.0008 0.008
105.61000000000001	0.03904149248720578 0.0008 0.008
105.64333333333335	0.02043025541522141 0.0008 0.008
105.67666666666668	-1.9380975086646387E-4 0.0008 0.008
105.71	-0.0216161150434467 0.0008 0.008
105.74333333333334	-0.041196189979424244 0.0008 0.008
105.77666666666667	-0.06312981255459181 0.0008 0.008
105.81000000000002	-0.08089458151520776 0.0008 0.008
105.84333333333335	-0.09887405755522219 0.0008 0.008
105.87666666666667	-0.11578478330743171 0.0008 0.008
105.91000000000001	-0.13130471110358996 0.0008 0.008
105.945	-0.1448853525003195 0.0008 0.008
105.97833333333334	-0.15611408128078605 0.0008 0.008
106.01166666666667	-0.16504491183062378 0.0008 0.008
106.04500000000002	-0.17089934661325423 0.0008 0.008
106.07833333333335	-0.17510126403679227 0.0008 0.008
106.11166666666666	-0.17690633425216798 0.0008 0.008
106.14500000000001	-0.1760601479344837 0.0008 0.008
106.17833333333334	-0.17147813723819635 0.0008 0.008
106.21166666666667	-0.16442178286116488 0.0008 0.008
106.245	-0.15529181973327522 0.0008 0.008
106.27833333333334	-0.1442152130987604 0.0008 0.008
106.31166666666668	-0.13127845284162487 0.0008 0.008
106.34500000000001	-0.11756672626572241 0.0008 0.008
106.37833333333334	-0.0990734496568251 0.0008 0.008
106.41166666666668	-0.0810414095117366 0.0008 0.008
106.445	-0.06255627058932 0.0008 0.008
106.47833333333334	-0.04300626841655239 0.0008 0.008
106.51166666666667	-0.021341231573100382 0.0008 0.008
106.54500000000002	-0.0010675378632063405 0.0008 0.008
106.57833333333335	0.01849641684256452 0.0008 0.008
106.61166666666666	0.03695821777324988 0.0008 0.008
106.64500000000001	0.05649928428117558 0.0008 0.008
106.67833333333334	0.07256438834550019 0.0008 0.008
106.71166666666667	0.08766098408748083 0.0008 0.008
106.745	0.10085342823768315 0.0008 0.008
106.77833333333334	0.11192353123179086 0.0008 0.008
106.81166666666668	0.12081324423397058 0.0008 0.008
106.84500000000001	0.12629205602321228 0.0008 0.008
106.87833333333334	0.13006017650069363 0.0008 0.008
106.91166666666668	0.1296389051118029 0.0008 0.008
106.945	0.12804164181191982 0.0008 0.008
106.97833333333334	0.12434585869603475 0.0008 0.008
107.01166666666667	0.1171466507096145 0.0008 0.008
107.04500000000002	0.10637839782829639 0.0008 0.008
107.07833333333335	0.09487752092119245 0.0008 0.008
107.11166666666666	0.08048939600105279 0.0008 0.008
107.14500000000001	0.06361827430142152 0.0008 0.008
107.17833333333334	0.047620211164681576 0.0008 0.008
107.21166666666667	0.027209579920578347 0.0008 0.008
107.245	0.009425551213191143 0.0008 0.008
107.27833333333334	-0.011749300978044592 0.0008 0.008
107.31166666666668	-0.03244794787790098 0.0008 0.008
107.34500000000001	-0.052555567551203795 0.0008 0.008
107.37833333333334	-0.07158723324549575 0.0008 0.008
107.41166666666668	-0.09008514848221175 0.0008 0.008
107.445	-0.1085622469731032 0.0008 0.008
107.47833333333334	-0.12420874401022593 0.0008 0.008
107.51166666666667	-0.1388185507160015 0.0008 0.008
107.54500000000002	-0.15063091476215798 0.0008 0.008
107.57833333333335	-0.16141573951526147 0.0008 0.008
107.61166666666666	-0.1680713626405781 0.0008 0.008
107.64500000000001	-0.17360199403037788 0.0008 0.008
107.67833333333334	-0.17513614129507 0.0008 0.008
107.71166666666667	-0.17523956851024144 0.0008 0.008
107.745	-0.1733866482762887 0.0008 0.008
107.77833333333334	-0.16850708004430728 0.0008 0.008
107.81166666666668	-0.15998485752900707 0.0008 0.008
107.84500000000001	-0.1495690197550272 0.0008 0.008
107.87833333333334	-0.1372029902093903 0.0008 0.008
107.91166666666668	-0.12264959818978727 0.0008 0.008
107.945	-0.10676059601750706 0.0008 0.008
107.97833333333334	-0.08926640503526999 0.0008 0.008
108.01166666666667	-0.07069684955426146 0.0008 0.008
108.04500000000002	-0.05034750062100995 0.0008 0.008
108.07833333333335	-0.030330022396725907 0.0008 0.008
108.11166666666666	-0.010771418015154787 0.0008 0.008
108.14500000000001	0.00908996888354481 0.0008 0.008
108.17833333333334	0.02910310177319659 0.0008 0.008
108.21166666666667	0.04811897792727555 0.0008 0.008
108.245	0.0654391084251363 0.0008 0.008
108.27833333333334	0.08044617909283346 0.0008 0.008
108.31166666666668	0.09530328637258753 0.0008 0.008
108.34500000000001	0.10736234677255797 0.0008 0.008
108.37833333333334	0.11641355868019289 0.0008 0.008
108.41166666666668	0.12389158472821364 0.0008 0.008
108.445	0.12804125383677065 0.0008 0.008
108.47833333333334	0.12955324653212444 0.0008 0.008
108.51166666666667	0.12961687899323762 0.0008 0.008
108.54500000000002	0.1263123940506614 0.0008 0.008
108.57833333333335	0.12064319347048338 0.0008 0.008
108.61166666666666	0.11149180068308646 0.0008 0.008
108.64500000000001	0.10073052477771709 0.0008 0.008
108.67833333333334	0.08757600064822206 0.0008 0.008
108.71166666666667	0.07110233696881356 0.0008 0.008
108.745	0.055195835224583115 0.0008 0.008
108.77833333333334	0.03624883789481686 0.0008 0.008
108.81166666666668	0.01692507482537341 0.0008 0.008
108.84500000000001	-0.0027303349086537296 0.0008 0.008
108.87833333333334	-0.023288437294340835 0.0008 0.008
108.91166666666668	-0.044972609020153376 0.0008 0.008
108.945	-0.06348023342848885 0.0008 0.008
108.97833333333334	-0.08329185319431104 0.0008 0.008
109.01166666666667	-0.10098581008442914 0.0008 0.008
109.04500000000002	-0.11731409018480829 0.0008 0.008
109.07833333333335	-0.13202646877598662 0.0008 0.008
109.11166666666666	-0.14483597498159942 0.0008 0.008
109.14500000000001	-0.1553151822042431 0.0008 0.008
109.17833333333334	-0.1633824699631414 0.0008 0.008
109.21166666666667	-0.16992105322422169 0.0008 0.008
109.245	-0.1740631012303943 0.0008 0.008
109.27833333333334	-0.17467697703556048 0.0008 0.008
109.31166666666668	-0.17295784449496612 0.0008 0.008
109.34500000000001	-0.16844923285546307 0.0008 0.008
109.37833333333334	-0.16310476437382668 0.0008 0.008
109.41166666666668	-0.15402929800569376 0.0008 0.008
109.445	-0.14254106712112005 0.0008 0.008
109.47833333333334	-0.1278365151014686 0.0008 0.008
109.51166666666667	-0.11285993945604433 0.0008 0.008
109.54500000000002	-0.09598796016020752 0.0008 0.008
109.57833333333335	-0.07795140898203448 0.0008 0.008
109.61166666666666	-0.05829314556766526 0.0008 0.008
109.64500000000001	-0.03771572811821037 0.0008 0.008
109.67833333333334	-0.01771367388899287 0.0008 0.008
109.71166666666667	0.0023397295463193544 0.0008 0.008
109.745	0.020350913364990675 0.0008 0.008
109.77833333333334	0.04044649838329465 0.0008 0.008
109.81166666666668	0.05834395238114018 0.0008 0.008
109.84500000000001	0.07511871830530883 0.0008 0.008
109.87833333333334	0.0888467873919648 0.0008 0.008
109.91166666666668	0.10058625234882294 0.0008 0.008
109.94666666666667	0.1112441819094387 0.0008 0.008
109.98	0.12052463546638538 0.0008 0.008
110.01333333333335	0.1256956474558339 0.0008 0.008
110.04666666666668	0.12829908236819174 0.0008 0.008
110.08000000000001	0.12837957899811991 0.0008 0.008
110.11333333333334	0.12615765361591555 0.0008 0.008
110.14666666666668	0.12126036060080296 0.0008 0.008
110.18	0.1132673762281633 0.0008 0.008
110.21333333333334	0.10268239585325223 0.0008 0.008
110.24666666666668	0.09107096376134155 0.0008 0.008
110.28000000000002	0.07651399945274778 0.0008 0.008
110.31333333333335	0.06035073417570127 0.0008 0.008
110.34666666666668	0.04240917269452242 0.0008 0.008
110.38000000000001	0.023930288111450836 0.0008 0.008
110.41333333333334	0.004024815292133598 0.0008 0.008
110.44666666666667	-0.015815594093783858 0.0008 0.008
110.48	-0.036138268776252105 0.0008 0.008
110.51333333333335	-0.056118194875626054 0.0008 0.008
110.54666666666668	-0.07356973238397675 0.0008 0.008
110.58000000000001	-0.09397401481687719 0.0008 0.008
110.61333333333334	-0.11068223002210814 0.0008 0.008
110.64666666666668	-0.1263484086662658 0.0008 0.008
110.68	-0.1393431841063768 0.0008 0.008
110.71333333333334	-0.15099064535781623 0.0008 0.008
110.74666666666668	-0.16087115351964792 0.0008 0.008
110.78000000000002	-0.1674496058753916 0.0008 0.008
110.81333333333335	-0.1722591318321286 0.0008 0.008
110.84666666666668	-0.1744268995601103 0.0008 0.008
110.88000000000001	-0.17362969590345517 0.0008 0.008
110.91333333333334	-0.1696503777989029 0.0008 0.008
110.94666666666667	-0.16454473603756686 0.0008 0.008
110.98	-0.15548258482587207 0.0008 0.008
111.01333333333335	-0.1467452599021094 0.0008 0.008
111.04666666666668	-0.1326641424301924 0.0008 0.008
111.08000000000001	-0.11826154452061688 0.0008 0.008
111.11333333333334	-0.10243753051770185 0.0008 0.008
111.14666666666668	-0.08522648839201444 0.0008 0.008
111.18	-0.0668355176864208 0.0008 0.008
111.21333333333334	-0.04683671065181928 0.0008 0.008
111.24666666666668	-0.026773848358415273 0.0008 0.008
111.28000000000002	-0.006915078579588392 0.0008 0.008
111.31333333333335	0.013366330095491966 0.0008 0.008
111.34666666666668	0.03289607836159127 0.0008 0.008
111.38000000000001	0.04943694312239519 0.0008 0.008
111.41333333333334	0.06741021967570637 0.0008 0.008
111.44666666666667	0.08185864435381954 0.0008 0.008
111.48	0.09545939366245633 0.0008 0.008
111.51333333333335	0.10755307294072139 0.0008 0.008
111.54666666666668	0.11703603264361848 0.0008 0.008
111.58000000000001	0.12283350596734993 0.0008 0.008
111.61333333333334	0.12631971090262833 0.0008 0.008
111.64666666666668	0.12789265044578904 0.0008 0.008
111.68	0.12639060078631703 0.0008 0.008
111.71333333333334	0.12255579809999144 0.0008 0.008
111.74666666666668	0.11658002474315478 0.0008 0.008
111.78000000000002	0.10732183358646037 0.0008 0.008
111.81333333333335	0.09682397977292315 0.0008 0.008
111.84666666666668	0.0821135408369762 0.0008 0.008
111.88000000000001	0.06763384186814651 0.0008 0.008
111.91333333333334	0.05079934875668548 0.0008 0.008
111.94666666666667	0.0328692970588744 0.0008 0.008
111.98	0.013577286157622713 0.0008 0.008
112.01333333333335	-0.006230870258155024 0.0008 0.008
112.04666666666668	-0.026992622817236057 0.0008 0.008
112.08000000000001	-0.04704061756579992 0.0008 0.008
112.11333333333334	-0.066955915032105 0.0008 0.008
112.14666666666668	-0.08410424054058634 0.0008 0.008
112.18	-0.10124786517453155 0.0008 0.008
112.21333333333334	-0.11832386879074 0.0008 0.008
112.24666666666668	-0.13380604706634455 0.0008 0.008
112.28000000000002	-0.1446243951913047 0.0008 0.008
112.31333333333335	-0.15607685409974062 0.0008 0.008
112.34666666666668	-0.16377943845466272 0.0008 0.008
112.38000000000001	-0.16814753594914916 0.0008 0.008
112.41333333333334	-0.17149116906585377 0.0008 0.008
112.44666666666667	-0.17221979370175153 0.0008 0.008
112.48	-0.1699792477903945 0.0008 0.008
112.51333333333335	-0.16595973696721023 0.0008 0.008
112.54666666666668	-0.1593691091520322 0.0008 0.008
112.58000000000001	-0.15004982511793455 0.0008 0.008
112.61333333333334	-0.1375506237090149 0.0008 0.008
112.64666666666668	-0.12510848991121798 0.0008 0.008
112.68	-0.10833850164503296 0.0008 0.008
112.71333333333334	-0.09162362111918565 0.0008 0.008
112.74666666666668	-0.07435328677937578 0.0008 0.008
112.78000000000002	-0.05432985293886665 0.0008 0.008
112.81333333333335	-0.03537431340713899 0.0008 0.008
112.84666666666668	-0.01535704223806724 0.0008 0.008
112.88000000000001	0.004023932617212837 0.0008 0.008
112.91333333333334	0.02375918227244062 0.0008 0.008
112.94666666666667	0.04232655415367987 0.0008 0.008
112.98	0.05898824641053891 0.0008 0.008
113.01333333333335	0.07486670198969078 0.0008 0.008
113.04666666666668	0.0891023772453725 0.0008 0.008
113.08000000000001	0.10176634555154791 0.0008 0.008
113.11333333333334	0.11173425857557656 0.0008 0.008
113.14666666666668	0.11876314028768521 0.0008 0.008
113.18	0.1243877176779891 0.0008 0.008
113.21333333333334	0.12628697722686494 0.0008 0.008
113.24666666666667	0.12628381296498023 0.0008 0.008
113.28	0.12259127209013987 0.0008 0.008
113.31333333333333	0.11843409537741324 0.0008 0.008
113.34666666666666	0.1100132018167943 0.0008 0.008
113.38000000000001	0.10046290989658652 0.0008 0.008
113.41333333333336	0.08766441644173822 0.0008 0.008
113.44666666666669	0.07303249447617696 0.0008 0.008
113.48000000000002	0.05676524563481705 0.0008 0.008
113.51333333333335	0.03856424066139705 0.0008 0.008
113.54666666666668	0.020998296661918426 0.0008 0.008
113.58000000000001	1.800509183313457E-4 0.0008 0.008
113.61333333333334	-0.017851234037911317 0.0008 0.008
113.64666666666668	-0.037963710690253345 0.0008 0.008
113.68	-0.05754945673432048 0.0008 0.008
113.71333333333334	-0.07572744432115244 0.0008 0.008
113.74666666666667	-0.09368092469206675 0.0008 0.008
113.78	-0.11081839972663339 0.0008 0.008
113.81333333333333	-0.12587601332040055 0.0008 0.008
113.84666666666666	-0.13856113926498195 0.0008 0.008
113.88000000000001	-0.15001777576850694 0.0008 0.008
113.91500000000002	-0.15970078362041779 0.0008 0.008
113.94833333333334	-0.1668927962671973 0.0008 0.008
113.98166666666668	-0.16990156908923956 0.0008 0.008
114.01500000000001	-0.1712447666410519 0.0008 0.008
114.04833333333335	-0.17185595537044498 0.0008 0.008
114.08166666666668	-0.16763820286455708 0.0008 0.008
114.115	-0.16234716131816654 0.0008 0.008
114.14833333333334	-0.15325841201274243 0.0008 0.008
114.18166666666667	-0.14265215681298513 0.0008 0.008
114.215	-0.13012040227916738 0.0008 0.008
114.24833333333333	-0.11563821181919788 0.0008 0.008
114.28166666666665	-0.09950448521813439 0.0008 0.008
114.315	-0.08069791801978532 0.0008 0.008
114.34833333333336	-0.06266901052750205 0.0008 0.008
114.38166666666669	-0.04306234637561817 0.0008 0.008
114.41500000000002	-0.024559023425122013 0.0008 0.008
114.44833333333334	-0.005042642590726344 0.0008 0.008
114.48166666666668	0.015269795467899494 0.0008 0.008
114.51500000000001	0.032986022302063496 0.0008 0.008
114.54833333333335	0.05151769233222045 0.0008 0.008
114.58166666666668	0.06761602240232358 0.0008 0.008
114.615	0.08254296494364273 0.0008 0.008
114.64833333333334	0.095554400421778 0.0008 0.008
114.68166666666667	0.10578612667293921 0.0008 0.008
114.715	0.11466369987607149 0.0008 0.008
114.74833333333333	0.12098621993177397 0.0008 0.008
114.78166666666665	0.12440436281543488 0.0008 0.008
114.815	0.12587487290995103 0.0008 0.008
114.84833333333336	0.1245979710508494 0.0008 0.008
114.88166666666669	0.11918234977878112 0.0008 0.008
114.91500000000002	0.11310090045643922 0.0008 0.008
114.94833333333334	0.10419234356443069 0.0008 0.008
114.98166666666668	0.09179427183562566 0.0008 0.008
115.01500000000001	0.07857403158767812 0.0008 0.008
115.04833333333335	0.06228715572729518 0.0008 0.008
115.08166666666668	0.04607139814438678 0.0008 0.008
115.115	0.027393067897866958 0.0008 0.008
115.14833333333334	0.007742827178247326 0.0008 0.008
115.18166666666667	-0.010261898288660157 0.0008 0.008
115.215	-0.030072962644258093 0.0008 0.008
115.24833333333333	-0.05067065673065151 0.0008 0.008
115.28166666666665	-0.06914094228420375 0.0008 0.008
115.315	-0.08692508369517947 0.0008 0.008
115.34833333333336	-0.10434378622640453 0.0008 0.008
115.38166666666669	-0.12116069591568888 0.0008 0.008
115.41500000000002	-0.13361338983379553 0.0008 0.008
115.44833333333334	-0.146488857199376 0.0008 0.008
115.48166666666668	-0.15605531231388156 0.0008 0.008
115.51500000000001	-0.16291145861411968 0.0008 0.008
115.54833333333335	-0.16835789483206665 0.0008 0.008
115.58166666666668	-0.16992027011148672 0.0008 0.008
115.615	-0.1701654217304694 0.0008 0.008
115.64833333333334	-0.1685433979925657 0.0008 0.008
115.68166666666667	-0.16330438773750178 0.0008 0.008
115.715	-0.1557561151330822 0.0008 0.008
115.74833333333333	-0.14639138467690044 0.0008 0.008
115.78166666666665	-0.13376631539174094 0.0008 0.008
115.815	-0.12104111443181594 0.0008 0.008
115.84833333333336	-0.10453119258863287 0.0008 0.008
115.88166666666669	-0.08816407302614636 0.0008 0.008
115.91500000000002	-0.07031236592684845 0.0008 0.008
115.94833333333334	-0.05216656500756894 0.0008 0.008
115.98166666666668	-0.03238609376866933 0.0008 0.008
116.01500000000001	-0.011913009718000335 0.0008 0.008
116.04833333333335	0.007431197869763963 0.0008 0.008
116.08166666666668	0.025648572382943418 0.0008 0.008
116.115	0.04430711790606882 0.0008 0.008
116.14833333333334	0.060157526146057946 0.0008 0.008
116.18166666666666	0.076793836291203 0.0008 0.008
116.215	0.08959841826943812 0.0008 0.008
116.24833333333335	0.1021102660285162 0.0008 0.008
116.28166666666665	0.11120895226224793 0.0008 0.008
116.315	0.11866265544773597 0.0008 0.008
116.34833333333334	0.12273893773057254 0.0008 0.008
116.38166666666669	0.12459680838913013 0.0008 0.008
116.41500000000003	0.1240773458222382 0.0008 0.008
116.44833333333334	0.12095092016432218 0.0008 0.008
116.48166666666668	0.11534606435726993 0.0008 0.008
116.515	0.10771088421885308 0.0008 0.008
116.54833333333335	0.09706231217359691 0.0008 0.008
116.58166666666669	0.08426316550827144 0.0008 0.008
116.615	0.0692082515025152 0.0008 0.008
116.64833333333334	0.052774362628594015 0.0008 0.008
116.68166666666666	0.03507036960335514 0.0008 0.008
116.715	0.016485403352891857 0.0008 0.008
116.74833333333335	-0.0030786035119773846 0.0008 0.008
116.78166666666665	-0.021276718322522096 0.0008 0.008
116.815	-0.04085683807859285 0.0008 0.008
116.84833333333334	-0.06133634864480329 0.0008 0.008
116.88166666666669	-0.07936285776288468 0.0008 0.008
116.91500000000003	-0.09759872507621406 0.0008 0.008
116.94833333333334	-0.11381169790826613 0.0008 0.008
116.98166666666668	-0.12746483123293856 0.0008 0.008
117.015	-0.14017508361277795 0.0008 0.008
117.04833333333335	-0.1506423175715872 0.0008 0.008
117.08166666666669	-0.15851523312560245 0.0008 0.008
117.115	-0.16532689892003014 0.0008 0.008
117.14833333333334	-0.1678841425441354 0.0008 0.008
117.18166666666666	-0.1702186279597247 0.0008 0.008
117.215	-0.16875309434361424 0.0008 0.008
117.24833333333335	-0.16424905360862674 0.0008 0.008
117.28166666666665	-0.15848630289657875 0.0008 0.008
117.315	-0.15036812287961188 0.0008 0.008
117.34833333333334	-0.13859858770457884 0.0008 0.008
117.38166666666669	-0.12589537094041245 0.0008 0.008
117.41500000000003	-0.11136402704110086 0.0008 0.008
117.44833333333334	-0.09539247196941568 0.0008 0.008
117.48166666666668	-0.0769880424307281 0.0008 0.008
117.515	-0.059595652916178014 0.0008 0.008
117.54833333333335	-0.03991824323808141 0.0008 0.008
117.58166666666669	-0.020984494964080936 0.0008 0.008
117.615	-8.924401064740869E-4 0.0008 0.008
117.64833333333334	0.01721991916991617 0.0008 0.008
117.68166666666666	0.036154565737478626 0.0008 0.008
117.715	0.05314493952542595 0.0008 0.008
117.74833333333335	0.06912105633220289 0.0008 0.008
117.78166666666665	0.08349301192234934 0.0008 0.008
117.815	0.09629746013084788 0.0008 0.008
117.84833333333334	0.1061479503696366 0.0008 0.008
117.88333333333334	0.11451152868484699 0.0008 0.008
117.91666666666669	0.12059150300045478 0.0008 0.008
117.95000000000003	0.12416163587106875 0.0008 0.008
117.98333333333335	0.12382822780886257 0.0008 0.008
118.01666666666668	0.12201471084163452 0.0008 0.008
118.05	0.11766545960151101 0.0008 0.008
118.08333333333334	0.10989659147547204 0.0008 0.008
118.11666666666669	0.10074224990994585 0.0008 0.008
118.15	0.0895338073742952 0.0008 0.008
118.18333333333334	0.07493059646403497 0.0008 0.008
118.21666666666665	0.06014619359299977 0.0008 0.008
118.25	0.04220888071693796 0.0008 0.008
118.28333333333335	0.025669703375716103 0.0008 0.008
118.31666666666669	0.007690837986552362 0.0008 0.008
118.35000000000002	-0.012838289176341527 0.0008 0.008
118.38333333333334	-0.03230265162248011 0.0008 0.008
118.41666666666669	-0.05161775135804463 0.0008 0.008
118.45000000000003	-0.07082103269834811 0.0008 0.008
118.48333333333335	-0.0880705310201085 0.0008 0.008
118.51666666666668	-0.10464384283856347 0.0008 0.008
118.55	-0.11941058130758567 0.0008 0.008
118.58333333333334	-0.13377945783776582 0.0008 0.008
118.61666666666669	-0.14480516545512465 0.0008 0.008
118.65	-0.1537676881427255 0.0008 0.008
118.68333333333334	-0.1615962222735966 0.0008 0.008
118.71666666666665	-0.16628805612942807 0.0008 0.008
118.75	-0.16881659280686093 0.0008 0.008
118.78333333333335	-0.1681404856493955 0.0008 0.008
118.81666666666669	-0.1650913779501669 0.0008 0.008
118.85000000000002	-0.1605517093506338 0.0008 0.008
118.88333333333334	-0.15212027219128932 0.0008 0.008
118.91666666666669	-0.1424100275507231 0.0008 0.008
118.95000000000003	-0.1305482467623923 0.0008 0.008
118.98333333333335	-0.11658294640885493 0.0008 0.008
119.01666666666668	-0.10054677579320445 0.0008 0.008
119.05	-0.08396172790707501 0.0008 0.008
119.08333333333334	-0.06660031665846482 0.0008 0.008
119.11666666666669	-0.04756563761584238 0.0008 0.008
119.15	-0.028399717521809642 0.0008 0.008
119.18333333333334	-0.009131890545281029 0.0008 0.008
119.21666666666665	0.009960109836727748 0.0008 0.008
119.25	0.027711323111172057 0.0008 0.008
119.28333333333335	0.04588326780154397 0.0008 0.008
119.31666666666669	0.06160548775728615 0.0008 0.008
119.35000000000002	0.07659826665873103 0.0008 0.008
119.38333333333334	0.08998141664627315 0.0008 0.008
119.41666666666669	0.10221181842482704 0.0008 0.008
119.45000000000003	0.10951198022291163 0.0008 0.008
119.48333333333335	0.11735029210408332 0.0008 0.008
119.51666666666668	0.1210378809081892 0.0008 0.008
119.55	0.12252707533802734 0.0008 0.008
119.58333333333334	0.12120818346421948 0.0008 0.008
119.61666666666669	0.11697896436103865 0.0008 0.008
119.65	0.11149269374934684 0.0008 0.008
