t_{1}	x_{1}	y_{1}	amp
119.81833333333334	-0.1343668192853562	-1.2806951363604038	0.10453466061926396
119.85166666666666	-0.1266482735275397	-1.2811224729160715	0.09853711167379066
119.885	-0.11761393337933695	-1.2816714076853877	0.09150976459756148
119.91833333333334	-0.10700616485275033	-1.2842673480648599	0.08312877105837478
119.95166666666665	-0.09578726850141689	-1.2847532940067767	0.07441924699817057
119.98500000000003	-0.08347341621674209	-1.2854335988347536	0.06484689542736989
120.01833333333335	-0.07021013669113513	-1.2866101996269894	0.054515787889987254
120.05166666666669	-0.056846504503762496	-1.2869707142909155	0.04414209026965853
120.08500000000002	-0.042215519870090756	-1.2875929431711666	0.032774646178687854
120.11833333333334	-0.027677075905000015	-1.2876028911066766	0.02149173061715647
120.15166666666669	-0.012344171411513782	-1.2884767871863532	0.009580144466731881
120.185	0.0031194653155037777	-1.2888664273674508	-0.0024203122667172793
120.21833333333335	0.018597658555340013	-1.288846646958204	-0.014428689389790505
120.25166666666668	0.03441668731264269	-1.2887698087127757	-0.026698723880502134
120.285	0.04999571588258156	-1.288565701318962	-0.03878005645057446
120.31833333333334	0.06536768527520198	-1.2887337903361105	-0.05067897933670936
120.35166666666666	0.07922691358509215	-1.287367635251246	-0.06146427559652434
120.385	0.0930852085447923	-1.286649524546655	-0.07222115236597618
120.41833333333334	0.10688265822047816	-1.286208822341125	-0.08290850341479407
120.45166666666665	0.11882363761626091	-1.2856373979493183	-0.09216208533240024
120.48500000000003	0.1302607406285644	-1.2840427777000378	-0.10109992700550537
120.51833333333335	0.14031748111224018	-1.2828400572430427	-0.10894723346374492
120.55166666666669	0.14918457306748856	-1.2818642999293681	-0.11585972846822783
120.58500000000002	0.1568824958911953	-1.2808598869867227	-0.12187513505149693
120.61833333333334	0.16340166010677992	-1.279859307912158	-0.12698460267945366
120.65166666666669	0.16895235318056778	-1.2790569582902918	-0.1313310395144271
120.685	0.17328891092355847	-1.2785495990768512	-0.13471464549906106
120.71833333333335	0.17648567105542845	-1.278679241772017	-0.13715529057805864
120.75166666666668	0.1782866931382111	-1.2782586353685048	-0.13858220137284852
120.785	0.1779167627360606	-1.2786427826020208	-0.13825728886057018
120.81833333333334	0.17632621807867177	-1.2790035828950304	-0.13699860155982738
120.85166666666666	0.17337317724850898	-1.27897445656122	-0.13473513194496725
120.885	0.16889155207311235	-1.2792135636987223	-0.13126843028924864
120.91833333333334	0.16352081333356872	-1.2794048769281652	-0.1271208586374589
120.95166666666665	0.1566148569753264	-1.280818877517572	-0.12167312297470449
120.98500000000003	0.14869487811440985	-1.2820759250434974	-0.11546390615985841
121.01833333333335	0.13984486518264716	-1.2833087361045106	-0.10854381583623496
121.05166666666669	0.12968824834553472	-1.2846314609202063	-0.10061278135962262
121.08500000000002	0.11789947190906735	-1.2844148716264387	-0.09153584610571044
121.11833333333334	0.1055009633705144	-1.285421420548685	-0.0818914474322579
121.15166666666669	0.09233331489357988	-1.2863663390815476	-0.07165550679165407
121.185	0.07857868312857907	-1.287843223482338	-0.06094017108433252
121.21833333333335	0.06467295485437796	-1.2883768994736104	-0.050155134497393734
121.25166666666668	0.04950410201345068	-1.2892851045104765	-0.038377698967737524
121.285	0.034306517801176106	-1.2890416050829907	-0.026607691557223912
121.31833333333334	0.01875841743819573	-1.288835078104033	-0.01455352462245129
121.35166666666666	0.003245383030413773	-1.2888903248554202	-0.00251796146585103
121.385	-0.011927237866932727	-1.2883134318358092	0.009257760436602239
121.41833333333334	-0.02761048665900412	-1.2875169462675957	0.021441469508774822
121.45166666666665	-0.0422706878820841	-1.2874643930090126	0.03282072034837941
121.48500000000003	-0.05635947309795186	-1.2872255942703958	0.0437557338922331
121.51833333333335	-0.07031785789752154	-1.2867618151403823	0.05459284324579668
121.55166666666669	-0.08256223617926967	-1.2864317146234032	0.06409136003070033
121.58500000000002	-0.09440293160892621	-1.2851540369420742	0.07332481674153209
121.61833333333334	-0.10587743598887406	-1.284611338264143	0.08223395086056866
121.65166666666669	-0.11597319278424928	-1.2834627125401663	0.0901148853183868
121.685	-0.12455281318616135	-1.2827603361907816	0.09679406533572874
121.71833333333335	-0.1322840953080071	-1.282710954316416	0.10276523799634373
121.75166666666668	-0.13909832016262214	-1.2819583420947336	0.10808172177144827
121.785	-0.14481589103130071	-1.2814912312054103	0.11252837369686018
121.81833333333334	-0.14906020623416166	-1.27999322594738	0.11593171456683203
121.85166666666666	-0.1516041805125723	-1.2800332554257494	0.11788850937983937
121.885	-0.15344462448174295	-1.279104543310002	0.11939199341378617
121.91833333333334	-0.1536254365133502	-1.2788962461734459	0.1195506273693604
121.95166666666665	-0.15246475343537857	-1.2789143311320468	0.11865421257892197
121.98500000000003	-0.1499686004425555	-1.2789118014123404	0.1167295771565019
122.01833333333335	-0.1458288751078884	-1.2796377037728441	0.11347153144891023
122.05166666666669	-0.14039357728316004	-1.2808913657918202	0.10917037346013148
122.08500000000002	-0.13362892969446116	-1.2820913396164524	0.10385233106139216
122.11833333333334	-0.12558899163543413	-1.2829913981585161	0.09757676595242622
122.15166666666669	-0.11674999485226073	-1.2840052710496157	0.09067706827120359
122.185	-0.10675230500108074	-1.285220689254193	0.08287122602963201
122.21833333333335	-0.09586701022899796	-1.2865855953688923	0.07437528967430217
122.25166666666668	-0.08339364736440324	-1.2883276931162613	0.06463997228904514
122.285	-0.07098410702194735	-1.2885308431792393	0.05503355230284729
122.31833333333334	-0.058172584626815294	-1.2891622257373134	0.04509374216693271
122.35166666666666	-0.043857839269778265	-1.2903085820450075	0.033977113256230006
122.385	-0.028950611378351643	-1.2898413908791395	0.022441326081372084
122.41833333333334	-0.01439095876287022	-1.2898573033518868	0.011156553245054046
122.45166666666665	0.0011040470957698334	-1.2905847407266686	-8.554624827102668E-4
122.48500000000003	0.01642673518077875	-1.29102575079554	-0.01272309927938302
122.51833333333335	0.032161469113707875	-1.2908709071010573	-0.024909397858882066
122.55166666666669	0.04661765359969716	-1.2899835469326333	-0.03612245743663084
122.58500000000002	0.06213736968386807	-1.28975067445353	-0.04814059184787343
122.61833333333334	0.07687209697212982	-1.2894908591445615	-0.059543831399702686
122.65166666666669	0.09026010054420552	-1.288403114467651	-0.06994152132849638
122.685	0.10306874266842336	-1.288032749287981	-0.07985013780952624
122.71833333333335	0.11574025028059576	-1.2862523827172083	-0.0897408496731618
122.75166666666668	0.12713069610055494	-1.2849634259704765	-0.09861627464738289
122.785	0.13717936096067285	-1.2837479433318537	-0.1064545199443664
122.81833333333334	0.14607050943298439	-1.2826757395077235	-0.11339104065890607
122.85166666666666	0.15382549574237592	-1.2817374480942423	-0.11944200248098598
122.885	0.16123575302339277	-1.2816997882055028	-0.12514101132337505
122.91833333333334	0.16676836784826654	-1.2808838822851807	-0.1294695919476464
122.95166666666665	0.1708821911082169	-1.2803667890646129	-0.13267939101883555
122.98500000000003	0.17465213637725596	-1.2794378506411528	-0.13566839151586813
123.01833333333335	0.17641762528124516	-1.279891524219966	-0.1369748275864766
