t_{1}	amp 0.0008 0.008
100.47666666666667	-0.13253433250663751 0.0008 0.008
100.51000000000002	-0.12523540832836091 0.0008 0.008
100.54333333333334	-0.11735065644798769 0.0008 0.008
100.57666666666667	-0.1079294511244795 0.0008 0.008
100.61000000000001	-0.09793975696692189 0.0008 0.008
100.64333333333335	-0.08728796822368742 0.0008 0.008
100.67666666666668	-0.07566211485974596 0.0008 0.008
100.71	-0.06375958478697925 0.0008 0.008
100.74333333333333	-0.05098558632053165 0.0008 0.008
100.77666666666669	-0.03805052954489871 0.0008 0.008
100.81000000000002	-0.025134483167178163 0.0008 0.008
100.84333333333335	-0.011123198190334674 0.0008 0.008
100.87666666666667	0.0015924430409824705 0.0008 0.008
100.91	0.014595433041585637 0.0008 0.008
100.94333333333334	0.02747001782138665 0.0008 0.008
100.97666666666667	0.03967348829640835 0.0008 0.008
101.01000000000002	0.051763121768500835 0.0008 0.008
101.04333333333334	0.06383700682832481 0.0008 0.008
101.07666666666667	0.07427941201147505 0.0008 0.008
101.11000000000001	0.08450336783656237 0.0008 0.008
101.14333333333335	0.09401080135427631 0.0008 0.008
101.17666666666668	0.1030320307730859 0.0008 0.008
101.21	0.11063122729574704 0.0008 0.008
101.24333333333333	0.11760596763511584 0.0008 0.008
101.27666666666669	0.12275223915165545 0.0008 0.008
101.31000000000002	0.12713734437915758 0.0008 0.008
101.34333333333335	0.13053657113414516 0.0008 0.008
101.37666666666667	0.13262040041616832 0.0008 0.008
101.41	0.13329479595071295 0.0008 0.008
101.44333333333334	0.13311606956636304 0.0008 0.008
101.47666666666667	0.13180843155141514 0.0008 0.008
101.51000000000002	0.12895200920014935 0.0008 0.008
101.54333333333334	0.125362049282145 0.0008 0.008
101.57666666666667	0.12038256938843736 0.0008 0.008
101.61000000000001	0.11432109142245671 0.0008 0.008
101.64333333333335	0.10732510624785674 0.0008 0.008
101.67666666666668	0.09914933627387545 0.0008 0.008
101.71	0.09061239991290099 0.0008 0.008
101.74333333333333	0.08103054791854498 0.0008 0.008
101.77666666666669	0.07096760575001235 0.0008 0.008
101.81000000000002	0.059507313539537456 0.0008 0.008
101.84333333333335	0.04827004784501168 0.0008 0.008
101.87666666666667	0.03642824942571623 0.0008 0.008
101.91	0.023510457890062703 0.0008 0.008
101.94333333333334	0.010188884947168025 0.0008 0.008
101.97666666666667	-0.002758077759836593 0.0008 0.008
102.01000000000002	-0.015836643700093037 0.0008 0.008
102.04333333333334	-0.028714672491238134 0.0008 0.008
102.07666666666667	-0.04189534869249496 0.0008 0.008
102.11000000000001	-0.054325526945713444 0.0008 0.008
102.14333333333335	-0.0663053126827907 0.0008 0.008
102.17666666666668	-0.07806890568770829 0.0008 0.008
102.21	-0.0895014557839793 0.0008 0.008
102.24333333333333	-0.10023207381309084 0.0008 0.008
102.27666666666669	-0.10988109889502466 0.0008 0.008
102.31000000000002	-0.11834850507415064 0.0008 0.008
102.34333333333335	-0.12631105695852923 0.0008 0.008
102.37666666666667	-0.13303711233093957 0.0008 0.008
102.41	-0.13879702320655776 0.0008 0.008
102.44333333333334	-0.14440268955793467 0.0008 0.008
102.47666666666667	-0.14739300667174188 0.0008 0.008
102.51000000000002	-0.1502085683924364 0.0008 0.008
102.54333333333334	-0.15165346593200607 0.0008 0.008
102.57666666666667	-0.15127011342342916 0.0008 0.008
102.61000000000001	-0.1498397864155709 0.0008 0.008
102.64333333333335	-0.146957670615363 0.0008 0.008
102.67666666666668	-0.14333921318317175 0.0008 0.008
102.71	-0.13829065697097379 0.0008 0.008
102.74333333333333	-0.1322908026351118 0.0008 0.008
102.77666666666669	-0.1252657451615471 0.0008 0.008
102.81000000000002	-0.11735125323128988 0.0008 0.008
102.84333333333335	-0.1085013057517321 0.0008 0.008
102.87666666666667	-0.09911008745010323 0.0008 0.008
102.91	-0.08861744962288327 0.0008 0.008
102.94333333333334	-0.07737743571279154 0.0008 0.008
102.97666666666667	-0.06596883346871465 0.0008 0.008
103.01000000000002	-0.05362834434677137 0.0008 0.008
103.04333333333334	-0.04042080413432929 0.0008 0.008
103.07666666666667	-0.027813125219776632 0.0008 0.008
103.11000000000001	-0.01448917663042893 0.0008 0.008
103.14333333333335	-0.0014293018800779684 0.0008 0.008
103.17666666666668	0.011228588702731787 0.0008 0.008
103.21	0.023923552267463337 0.0008 0.008
103.24333333333333	0.036386013773842936 0.0008 0.008
103.27666666666669	0.04836639942064638 0.0008 0.008
103.31000000000002	0.060521425185387404 0.0008 0.008
103.34333333333335	0.07094810230509141 0.0008 0.008
103.37666666666667	0.0811653858772379 0.0008 0.008
103.41	0.09088961551151552 0.0008 0.008
103.44333333333334	0.09933397994118903 0.0008 0.008
103.47666666666667	0.1071883709620387 0.0008 0.008
103.51000000000002	0.11412089548934462 0.0008 0.008
103.54333333333334	0.1194215833432497 0.0008 0.008
103.57666666666667	0.12378665838625791 0.0008 0.008
103.61000000000001	0.12731451840930094 0.0008 0.008
103.64333333333335	0.12991787870849197 0.0008 0.008
103.67666666666668	0.13073278402813746 0.0008 0.008
103.71166666666667	0.13063064469231214 0.0008 0.008
103.74500000000002	0.12964532903738082 0.0008 0.008
103.77833333333334	0.12712398575656586 0.0008 0.008
103.81166666666667	0.12363004902960606 0.0008 0.008
103.84500000000001	0.11937006259836527 0.0008 0.008
103.87833333333334	0.11422210195354472 0.0008 0.008
103.91166666666668	0.10805134943668981 0.0008 0.008
103.945	0.10042481674320393 0.0008 0.008
103.97833333333334	0.09181755524929242 0.0008 0.008
104.01166666666668	0.08239428881479081 0.0008 0.008
104.04500000000002	0.07253036569994809 0.0008 0.008
104.07833333333335	0.061460822003005865 0.0008 0.008
104.11166666666666	0.05020897728775778 0.0008 0.008
104.145	0.03812943524381312 0.0008 0.008
104.17833333333334	0.02570927364033618 0.0008 0.008
104.21166666666667	0.012922343361116428 0.0008 0.008
104.24500000000002	1.0016676727585745E-4 0.0008 0.008
104.27833333333334	-0.012944782682494596 0.0008 0.008
104.31166666666667	-0.025759667533024704 0.0008 0.008
104.34500000000001	-0.038569886937071286 0.0008 0.008
104.37833333333334	-0.05159720485133197 0.0008 0.008
104.41166666666668	-0.06357499119022116 0.0008 0.008
104.445	-0.07561252007535743 0.0008 0.008
104.47833333333334	-0.08676594476081896 0.0008 0.008
104.51166666666668	-0.09747623586222977 0.0008 0.008
104.54500000000002	-0.1068121123524498 0.0008 0.008
104.57833333333335	-0.11576056192585234 0.0008 0.008
104.61166666666666	-0.12357534258435852 0.0008 0.008
104.645	-0.13061532566091708 0.0008 0.008
104.67833333333334	-0.1362360517929895 0.0008 0.008
104.71166666666667	-0.1414678081924507 0.0008 0.008
104.74500000000002	-0.14550812557613338 0.0008 0.008
104.77833333333334	-0.14798355144184214 0.0008 0.008
104.81166666666667	-0.149354610495852 0.0008 0.008
104.84500000000001	-0.14980463114093728 0.0008 0.008
104.87833333333334	-0.14862346870159202 0.0008 0.008
104.91166666666668	-0.14680436333499242 0.0008 0.008
104.945	-0.14337958727648065 0.0008 0.008
104.97833333333334	-0.1390446097615985 0.0008 0.008
105.01166666666668	-0.13343394867194255 0.0008 0.008
105.04500000000002	-0.12657263707437696 0.0008 0.008
105.07833333333335	-0.11852002727905545 0.0008 0.008
105.11166666666666	-0.10977819952964853 0.0008 0.008
105.145	-0.10036227280894101 0.0008 0.008
105.17833333333334	-0.08962251612939871 0.0008 0.008
105.21166666666667	-0.07915971632957422 0.0008 0.008
105.24500000000002	-0.0681645786827759 0.0008 0.008
105.27833333333334	-0.05611292041553817 0.0008 0.008
105.31166666666667	-0.04395068414507545 0.0008 0.008
105.34500000000001	-0.030976794849179992 0.0008 0.008
105.37833333333334	-0.018068479208443167 0.0008 0.008
105.41166666666668	-0.005016216179602923 0.0008 0.008
105.445	0.007800028598494443 0.0008 0.008
105.47833333333334	0.020238314824066298 0.0008 0.008
105.51166666666668	0.0327705022564127 0.0008 0.008
105.54500000000002	0.044947012395649355 0.0008 0.008
105.57833333333335	0.056276721194799526 0.0008 0.008
105.61166666666666	0.06718893966612202 0.0008 0.008
105.645	0.077722801774884 0.0008 0.008
105.67833333333334	0.08744791138379751 0.0008 0.008
105.71166666666667	0.09613454194306555 0.0008 0.008
105.74500000000002	0.1040484315691898 0.0008 0.008
105.77833333333334	0.1107363567009529 0.0008 0.008
105.81166666666667	0.11686320198940567 0.0008 0.008
105.84500000000001	0.12133120905304623 0.0008 0.008
105.87833333333334	0.12539488535911675 0.0008 0.008
105.91166666666668	0.12801490174904923 0.0008 0.008
105.945	0.12970957648394235 0.0008 0.008
105.97833333333334	0.1300934675507001 0.0008 0.008
106.01166666666668	0.1291944180226433 0.0008 0.008
106.04500000000002	0.12730771789183978 0.0008 0.008
106.07833333333335	0.12457118079502504 0.0008 0.008
106.11166666666666	0.12033541785932975 0.0008 0.008
106.145	0.11508115252484837 0.0008 0.008
106.17833333333334	0.10879340106992119 0.0008 0.008
106.21166666666667	0.1014164567644086 0.0008 0.008
106.24500000000002	0.09330028221173499 0.0008 0.008
106.27833333333334	0.08388804732354342 0.0008 0.008
106.31166666666667	0.07428730176905232 0.0008 0.008
106.34500000000001	0.06387201204070349 0.0008 0.008
106.37833333333334	0.05257117066114636 0.0008 0.008
106.41166666666668	0.04157149724106202 0.0008 0.008
106.445	0.029530655253176486 0.0008 0.008
106.47833333333334	0.01661151410327916 0.0008 0.008
106.51166666666668	0.0034415055758445752 0.0008 0.008
106.54500000000002	-0.00911227416068404 0.0008 0.008
106.57833333333335	-0.022633123599748388 0.0008 0.008
106.61166666666666	-0.035159216133540186 0.0008 0.008
106.645	-0.0475515543142339 0.0008 0.008
106.67833333333334	-0.05937146252043349 0.0008 0.008
106.71166666666667	-0.07166632849739743 0.0008 0.008
106.74500000000002	-0.08274092151550712 0.0008 0.008
106.77833333333334	-0.0934159098791557 0.0008 0.008
106.81166666666667	-0.10296703712081078 0.0008 0.008
106.84500000000001	-0.11137912387220357 0.0008 0.008
106.87833333333334	-0.11997672733806942 0.0008 0.008
106.91166666666668	-0.1270337240290183 0.0008 0.008
106.945	-0.13329231690980387 0.0008 0.008
106.97833333333334	-0.13822137217272618 0.0008 0.008
107.01166666666668	-0.1422795735573098 0.0008 0.008
107.04500000000002	-0.14523255593435652 0.0008 0.008
107.07833333333335	-0.14700151682617077 0.0008 0.008
107.11166666666666	-0.14749350112987208 0.0008 0.008
107.145	-0.14722501038214061 0.0008 0.008
107.17833333333334	-0.14505188962895962 0.0008 0.008
107.21166666666667	-0.14234494053106106 0.0008 0.008
107.24500000000002	-0.13813048198001945 0.0008 0.008
107.27833333333334	-0.13306584134525742 0.0008 0.008
107.31166666666667	-0.12679415304842218 0.0008 0.008
107.34500000000001	-0.11964242433067268 0.0008 0.008
107.37833333333334	-0.1123367536858593 0.0008 0.008
107.41166666666668	-0.10245555025591056 0.0008 0.008
107.445	-0.09267290933624148 0.0008 0.008
107.47833333333334	-0.08190527512498504 0.0008 0.008
107.51166666666668	-0.07061489752861495 0.0008 0.008
107.54500000000002	-0.058598555503484584 0.0008 0.008
107.57833333333335	-0.04661209532368917 0.0008 0.008
107.61166666666666	-0.03381147394549508 0.0008 0.008
107.645	-0.02137068593107021 0.0008 0.008
107.68	-0.008495526317881263 0.0008 0.008
107.71333333333334	0.0041033091593693505 0.0008 0.008
107.74666666666668	0.01676435500193938 0.0008 0.008
107.78000000000002	0.02929851205869046 0.0008 0.008
107.81333333333335	0.041524957798912514 0.0008 0.008
107.84666666666668	0.052794183626913065 0.0008 0.008
107.88	0.06383700276688296 0.0008 0.008
107.91333333333334	0.07444722302903543 0.0008 0.008
107.94666666666669	0.08389971446646206 0.0008 0.008
107.98000000000002	0.09282343078795625 0.0008 0.008
108.01333333333335	0.10120275178501063 0.0008 0.008
108.04666666666667	0.10811522998315276 0.0008 0.008
108.08000000000001	0.1144360771283164 0.0008 0.008
108.11333333333334	0.1194909438330022 0.0008 0.008
108.14666666666668	0.1238074533095431 0.0008 0.008
108.18	0.12660930342602955 0.0008 0.008
108.21333333333334	0.12844131877054257 0.0008 0.008
108.24666666666668	0.12883608642982192 0.0008 0.008
108.28000000000002	0.12828924226593236 0.0008 0.008
108.31333333333335	0.12656033749650936 0.0008 0.008
108.34666666666668	0.12360980486456948 0.0008 0.008
108.38	0.12024519450371181 0.0008 0.008
108.41333333333334	0.11509202760596647 0.0008 0.008
108.44666666666669	0.10920770486093323 0.0008 0.008
108.48000000000002	0.10208676209204758 0.0008 0.008
108.51333333333335	0.09425837547139636 0.0008 0.008
108.54666666666667	0.08542824858398952 0.0008 0.008
108.58000000000001	0.07609630443612386 0.0008 0.008
108.61333333333334	0.06572602403605804 0.0008 0.008
108.64666666666668	0.05517602181764689 0.0008 0.008
108.68	0.043885905683259556 0.0008 0.008
108.71333333333334	0.03195164001260073 0.0008 0.008
108.74666666666668	0.019892297608315547 0.0008 0.008
108.78000000000002	0.006948401837683499 0.0008 0.008
108.81333333333335	-0.005650903299987344 0.0008 0.008
108.84666666666668	-0.018792568143547062 0.0008 0.008
108.88	-0.03104789522171979 0.0008 0.008
108.91333333333334	-0.043575818096702724 0.0008 0.008
108.94666666666669	-0.05610390179700906 0.0008 0.008
108.98000000000002	-0.06812665939348381 0.0008 0.008
109.01333333333335	-0.07910498246439925 0.0008 0.008
109.04666666666667	-0.08981836298815443 0.0008 0.008
109.08000000000001	-0.09926559061898174 0.0008 0.008
109.11333333333334	-0.10881590136363069 0.0008 0.008
109.14666666666668	-0.11645191864420283 0.0008 0.008
109.18	-0.1240638416963909 0.0008 0.008
109.21333333333334	-0.13048703649692725 0.0008 0.008
109.24666666666668	-0.1358220463937682 0.0008 0.008
109.28000000000002	-0.14028151296029603 0.0008 0.008
109.31333333333335	-0.14357531230289852 0.0008 0.008
109.34666666666668	-0.14513209937952964 0.0008 0.008
109.38	-0.1461253954986798 0.0008 0.008
109.41333333333334	-0.14593421688399086 0.0008 0.008
109.44666666666669	-0.14446475251797145 0.0008 0.008
109.48000000000002	-0.14150726400129965 0.0008 0.008
109.51333333333335	-0.13794816745370422 0.0008 0.008
109.54666666666667	-0.1333524051135632 0.0008 0.008
109.58000000000001	-0.12726853984031594 0.0008 0.008
109.61333333333334	-0.12006829768662358 0.0008 0.008
109.64666666666668	-0.11223008239659674 0.0008 0.008
109.68	-0.10341959360139039 0.0008 0.008
109.71333333333334	-0.09400046939009835 0.0008 0.008
109.74666666666668	-0.08358039421961265 0.0008 0.008
109.78000000000002	-0.07240911034179612 0.0008 0.008
109.81333333333335	-0.061229487336058354 0.0008 0.008
109.84666666666668	-0.04918364497111278 0.0008 0.008
109.88	-0.03702977075740029 0.0008 0.008
109.91333333333334	-0.024195019673715196 0.0008 0.008
109.94666666666669	-0.01196780866028805 0.0008 0.008
109.98000000000002	6.540430620546173E-4 0.0008 0.008
110.01333333333335	0.013050230952719552 0.0008 0.008
110.04666666666667	0.02581606726382061 0.0008 0.008
110.08000000000001	0.038110754462581505 0.0008 0.008
110.11333333333334	0.04921488769915427 0.0008 0.008
110.14666666666668	0.060304439721442296 0.0008 0.008
110.18	0.07095340700018576 0.0008 0.008
110.21333333333334	0.08065301710738502 0.0008 0.008
110.24666666666668	0.08933012150347229 0.0008 0.008
110.28000000000002	0.09683468841346218 0.0008 0.008
110.31333333333335	0.10442240187737048 0.0008 0.008
110.34666666666668	0.11076244468397341 0.0008 0.008
110.38	0.11604658046851592 0.0008 0.008
110.41333333333334	0.12017906772947232 0.0008 0.008
110.44666666666669	0.1235787284325586 0.0008 0.008
110.48000000000002	0.12559545175612896 0.0008 0.008
110.51333333333335	0.12653095660232802 0.0008 0.008
110.54666666666667	0.12618211042462604 0.0008 0.008
110.58000000000001	0.12550121958993382 0.0008 0.008
110.61333333333334	0.12293527197212929 0.0008 0.008
110.64666666666668	0.1192238844068809 0.0008 0.008
110.68	0.11504785624537534 0.0008 0.008
110.71333333333334	0.10987513920742074 0.0008 0.008
110.74666666666668	0.103149464901071 0.0008 0.008
110.78000000000002	0.09544249218835783 0.0008 0.008
110.81333333333335	0.0867033183723596 0.0008 0.008
110.84666666666668	0.07726332336119968 0.0008 0.008
110.88	0.06662142252947363 0.0008 0.008
110.91333333333334	0.05639463415452755 0.0008 0.008
110.94666666666667	0.044988620688742986 0.0008 0.008
110.98	0.032717214556947344 0.0008 0.008
111.01333333333334	0.020915225730059765 0.0008 0.008
111.04666666666665	0.008770258089180829 0.0008 0.008
111.08000000000001	-0.0035092598291771525 0.0008 0.008
111.11333333333336	-0.01606482991742053 0.0008 0.008
111.14666666666669	-0.028688162088125455 0.0008 0.008
111.18000000000002	-0.041240133120765674 0.0008 0.008
111.21333333333334	-0.05360752742166121 0.0008 0.008
111.24666666666668	-0.06454530385655424 0.0008 0.008
111.28000000000002	-0.07569241189894874 0.0008 0.008
111.31333333333335	-0.08639062768883288 0.0008 0.008
111.34666666666668	-0.09638524572317261 0.0008 0.008
111.38	-0.10615810416794592 0.0008 0.008
111.41333333333334	-0.1143450667022287 0.0008 0.008
111.44666666666667	-0.12205845437701937 0.0008 0.008
111.48	-0.12814522630765476 0.0008 0.008
111.51333333333334	-0.13392226499345294 0.0008 0.008
111.54666666666665	-0.13822851431708605 0.0008 0.008
111.58000000000001	-0.14184140891675776 0.0008 0.008
111.61333333333336	-0.14368064216124193 0.0008 0.008
111.64666666666669	-0.14480872232779415 0.0008 0.008
111.68166666666669	-0.14500202641771295 0.0008 0.008
111.71500000000002	-0.1438439567415762 0.0008 0.008
111.74833333333335	-0.1409432426258344 0.0008 0.008
111.78166666666667	-0.13759076890153316 0.0008 0.008
111.815	-0.13273188398573238 0.0008 0.008
111.84833333333334	-0.12759410878912145 0.0008 0.008
111.88166666666667	-0.12090576536680549 0.0008 0.008
111.915	-0.11331704674058923 0.0008 0.008
111.94833333333332	-0.10426297333012197 0.0008 0.008
111.98166666666665	-0.0952652583949307 0.0008 0.008
112.015	-0.0849320817926851 0.0008 0.008
112.04833333333336	-0.07395568966914882 0.0008 0.008
112.08166666666669	-0.063146504305371 0.0008 0.008
112.11500000000001	-0.05082874816067175 0.0008 0.008
112.14833333333334	-0.03863489597700608 0.0008 0.008
112.18166666666669	-0.026858774677524032 0.0008 0.008
112.21500000000002	-0.01404131694881359 0.0008 0.008
112.24833333333335	-0.0017021714725997193 0.0008 0.008
112.28166666666667	0.010264563711127528 0.0008 0.008
112.315	0.022373328956421655 0.0008 0.008
112.34833333333334	0.03451516459958909 0.0008 0.008
112.38166666666667	0.0458344002104218 0.0008 0.008
112.415	0.05684208161624168 0.0008 0.008
112.44833333333332	0.06734266228117845 0.0008 0.008
112.48166666666665	0.07718997317520263 0.0008 0.008
112.515	0.08552213351427337 0.0008 0.008
112.54833333333336	0.0942432232534483 0.0008 0.008
112.58166666666669	0.10188029951636055 0.0008 0.008
112.61500000000001	0.10898878056701394 0.0008 0.008
112.64833333333334	0.1145333378411359 0.0008 0.008
112.68166666666669	0.11855792077911127 0.0008 0.008
112.71500000000002	0.12232653447365568 0.0008 0.008
112.74833333333335	0.12471844596705123 0.0008 0.008
112.78166666666667	0.12559079493551176 0.0008 0.008
112.815	0.12552759056510082 0.0008 0.008
112.84833333333334	0.12476440684248709 0.0008 0.008
112.88166666666667	0.1222568046097303 0.0008 0.008
112.915	0.11921931820641724 0.0008 0.008
112.94833333333332	0.11496253272751851 0.0008 0.008
112.98166666666665	0.10976299378604164 0.0008 0.008
113.015	0.10388620036675879 0.0008 0.008
113.04833333333336	0.09596259048445174 0.0008 0.008
113.08166666666669	0.0882666547564075 0.0008 0.008
113.11500000000001	0.07939276231680871 0.0008 0.008
113.14833333333334	0.06946481820020609 0.0008 0.008
113.18166666666669	0.05891907298837682 0.0008 0.008
113.21500000000002	0.04772832421962649 0.0008 0.008
113.24833333333335	0.036031731785316906 0.0008 0.008
113.28166666666667	0.024315784568961347 0.0008 0.008
113.315	0.012107085866375305 0.0008 0.008
113.34833333333334	1.5789167369422216E-4 0.0008 0.008
113.38166666666667	-0.012338600022789543 0.0008 0.008
113.415	-0.02471241629638181 0.0008 0.008
113.44833333333332	-0.036931914725540506 0.0008 0.008
113.48166666666665	-0.04916016769830782 0.0008 0.008
113.515	-0.061306734816898786 0.0008 0.008
113.54833333333336	-0.07228980284541213 0.0008 0.008
113.58166666666669	-0.08300523282402528 0.0008 0.008
113.61500000000001	-0.09270875596013925 0.0008 0.008
113.64833333333334	-0.10234947826342776 0.0008 0.008
113.68166666666669	-0.11094444994969424 0.0008 0.008
113.71500000000002	-0.11864315058506585 0.0008 0.008
113.74833333333335	-0.12511311197418132 0.0008 0.008
113.78166666666667	-0.13143888610850094 0.0008 0.008
113.815	-0.13585384134040046 0.0008 0.008
113.84833333333334	-0.139087550669049 0.0008 0.008
113.88166666666666	-0.14181792505194887 0.0008 0.008
113.915	-0.1431609012421834 0.0008 0.008
113.94833333333334	-0.14359373119684263 0.0008 0.008
113.98166666666665	-0.1426501366321983 0.0008 0.008
114.015	-0.14026082993689337 0.0008 0.008
114.04833333333335	-0.13724459956726504 0.0008 0.008
114.08166666666669	-0.13307377131896694 0.0008 0.008
114.11500000000002	-0.12767385094601752 0.0008 0.008
114.14833333333334	-0.12156658707278378 0.0008 0.008
114.18166666666669	-0.11443760596162385 0.0008 0.008
114.215	-0.10637510432140695 0.0008 0.008
114.24833333333335	-0.09751749036415273 0.0008 0.008
114.28166666666668	-0.08738674152868522 0.0008 0.008
114.315	-0.07642226965716735 0.0008 0.008
114.34833333333334	-0.06535545130369498 0.0008 0.008
114.38166666666666	-0.054105683616479515 0.0008 0.008
114.415	-0.04221208341373784 0.0008 0.008
114.44833333333334	-0.0302055181488085 0.0008 0.008
114.48166666666665	-0.017990160993449678 0.0008 0.008
114.515	-0.005738768336369828 0.0008 0.008
114.54833333333335	0.006189955779960868 0.0008 0.008
114.58166666666669	0.01800680615178623 0.0008 0.008
114.61500000000002	0.030312236623215697 0.0008 0.008
114.64833333333334	0.041416680553168446 0.0008 0.008
114.68166666666669	0.05280235630035645 0.0008 0.008
114.715	0.06325400867854196 0.0008 0.008
114.74833333333335	0.07258483991408879 0.0008 0.008
114.78166666666668	0.08187732181715018 0.0008 0.008
114.815	0.09086615044737824 0.0008 0.008
114.84833333333334	0.09846685852531795 0.0008 0.008
114.88166666666666	0.10540111541699423 0.0008 0.008
114.915	0.11141041959113457 0.0008 0.008
114.94833333333334	0.11594737547886048 0.0008 0.008
114.98166666666665	0.11975454669322828 0.0008 0.008
115.015	0.12199469188990797 0.0008 0.008
115.04833333333335	0.12383336851370005 0.0008 0.008
115.08166666666669	0.1241152764447998 0.0008 0.008
115.11500000000002	0.12295288955669112 0.0008 0.008
115.14833333333334	0.12132842326840551 0.0008 0.008
115.18166666666669	0.11847122305356772 0.0008 0.008
115.215	0.11440492975490704 0.0008 0.008
115.24833333333335	0.1098158931343885 0.0008 0.008
115.28166666666668	0.10389324233688656 0.0008 0.008
115.315	0.09686396836999252 0.0008 0.008
115.34833333333334	0.0890993560467338 0.0008 0.008
115.38166666666666	0.08038422057280199 0.0008 0.008
115.415	0.07086250330837404 0.0008 0.008
115.44833333333334	0.06035033078086329 0.0008 0.008
115.48166666666665	0.05021634960408667 0.0008 0.008
115.515	0.03883583821940855 0.0008 0.008
115.54833333333335	0.02754173376025242 0.0008 0.008
115.58166666666669	0.015355716830689667 0.0008 0.008
115.61666666666669	0.00358125593410316 0.0008 0.008
115.65000000000003	-0.008638583618056089 0.0008 0.008
115.68333333333334	-0.021177567571535556 0.0008 0.008
115.71666666666668	-0.03347451616500028 0.0008 0.008
115.75	-0.04559719439619596 0.0008 0.008
115.78333333333335	-0.05758592783289214 0.0008 0.008
115.81666666666669	-0.0687431400112536 0.0008 0.008
115.85	-0.07970286813607365 0.0008 0.008
115.88333333333334	-0.08982948783046822 0.0008 0.008
115.91666666666666	-0.098346534589881 0.0008 0.008
115.95	-0.1071477606343021 0.0008 0.008
115.98333333333335	-0.11467862073162145 0.0008 0.008
116.01666666666668	-0.12155710799350326 0.0008 0.008
116.05000000000003	-0.12751912319974057 0.0008 0.008
116.08333333333334	-0.13264347676043028 0.0008 0.008
116.11666666666669	-0.13666961612778566 0.0008 0.008
116.15000000000003	-0.13920483148305915 0.0008 0.008
116.18333333333334	-0.14102221303060317 0.0008 0.008
116.21666666666668	-0.14144931303679611 0.0008 0.008
116.25	-0.14121439192212376 0.0008 0.008
116.28333333333335	-0.139267570562261 0.0008 0.008
116.31666666666669	-0.13655926129023413 0.0008 0.008
116.35	-0.13229557277945428 0.0008 0.008
116.38333333333334	-0.12714226191870798 0.0008 0.008
116.41666666666666	-0.12113159081790499 0.0008 0.008
116.45	-0.11416950360121927 0.0008 0.008
116.48333333333335	-0.10628857886291633 0.0008 0.008
116.51666666666668	-0.09777309243494196 0.0008 0.008
116.55000000000003	-0.08814876931623558 0.0008 0.008
116.58333333333334	-0.07809414541940918 0.0008 0.008
116.61666666666669	-0.06720756380979936 0.0008 0.008
116.65000000000003	-0.056054125273240996 0.0008 0.008
116.68333333333334	-0.044708779694788654 0.0008 0.008
116.71666666666668	-0.032639784559186855 0.0008 0.008
116.75	-0.020476114369388256 0.0008 0.008
116.78333333333335	-0.008585870959138982 0.0008 0.008
116.81666666666669	0.0034153503360239814 0.0008 0.008
116.85	0.015409112715011615 0.0008 0.008
116.88333333333334	0.027599115644335977 0.0008 0.008
116.91666666666666	0.039099070926127764 0.0008 0.008
116.95	0.05002608194133378 0.0008 0.008
116.98333333333335	0.06067839363488611 0.0008 0.008
117.01666666666668	0.07011919190350271 0.0008 0.008
117.05000000000003	0.07946098330123187 0.0008 0.008
117.08333333333334	0.08811581094540828 0.0008 0.008
117.11666666666669	0.0959417204922374 0.0008 0.008
117.15000000000003	0.10282477676168908 0.0008 0.008
117.18333333333334	0.109045827597117 0.0008 0.008
117.21666666666668	0.11361364398428103 0.0008 0.008
117.25	0.11750239914810087 0.0008 0.008
117.28333333333335	0.12043168581925634 0.0008 0.008
117.31666666666669	0.1220313342172767 0.0008 0.008
117.35	0.12297286091584471 0.0008 0.008
117.38333333333334	0.12226265115511141 0.0008 0.008
117.41666666666666	0.1205238447028438 0.0008 0.008
117.45	0.11770182608293049 0.0008 0.008
117.48333333333335	0.11423211010997662 0.0008 0.008
117.51666666666668	0.10954841428497514 0.0008 0.008
117.55000000000003	0.1038720559452671 0.0008 0.008
117.58333333333334	0.0970092504724048 0.0008 0.008
117.61666666666669	0.08898880061124917 0.0008 0.008
117.65000000000003	0.08108313797334935 0.0008 0.008
117.68333333333334	0.07185351807515464 0.0008 0.008
117.71666666666668	0.062077306695274406 0.0008 0.008
117.75	0.05197212771185837 0.0008 0.008
117.78333333333335	0.04086292881713953 0.0008 0.008
117.81666666666669	0.029521109499485124 0.0008 0.008
117.85	0.0171895475249391 0.0008 0.008
117.88333333333334	0.005308365641664236 0.0008 0.008
117.91666666666666	-0.0066672551305705045 0.0008 0.008
117.95	-0.018644950581586498 0.0008 0.008
117.98333333333335	-0.030846400557610773 0.0008 0.008
118.01666666666668	-0.043302309398167184 0.0008 0.008
118.05000000000003	-0.05445065978042446 0.0008 0.008
118.08333333333334	-0.06573195880049572 0.0008 0.008
118.11666666666669	-0.07669750746907956 0.0008 0.008
118.15000000000003	-0.0863072196693065 0.0008 0.008
118.18333333333334	-0.09583571555667554 0.0008 0.008
118.21666666666668	-0.10427341545740819 0.0008 0.008
118.25	-0.11211343569893395 0.0008 0.008
118.28333333333335	-0.11897632298662701 0.0008 0.008
118.31666666666669	-0.12520052753523703 0.0008 0.008
118.35	-0.13019944494259228 0.0008 0.008
118.38333333333334	-0.1346850418932316 0.0008 0.008
118.41666666666666	-0.13750903024427957 0.0008 0.008
118.45	-0.13941446060806995 0.0008 0.008
